px py yaw vaim_x vaim_y vset_x vset_y min_dist
1.82549 -0.431384 1.4672 1.33454 -0.0693178 0.454347 -0.128566 0.259516
1.8366 -0.407395 1.48051 1.33454 -0.0693178 0.454347 -0.128566 0.253508
1.84595 -0.384746 1.48573 1.33469 -0.0396677 0.42814 -0.0956596 0.252181
1.85434 -0.362588 1.4902 1.33469 -0.0396677 0.42814 -0.0956596 0.252181
1.8622 -0.34053 1.49808 1.33519 -0.0155452 0.395099 -0.0656654 0.252052
1.86929 -0.319324 1.50627 1.33527 0.00415531 0.368844 -0.048531 0.249602
1.87469 -0.299299 1.515 1.35498 0.0195937 0.368844 -0.048531 0.249602
1.87873 -0.281133 1.5146 1.36563 0.0528987 0.343685 -0.0290385 0.245586
1.88257 -0.262719 1.52934 1.37946 0.0772907 0.334677 -0.014355 0.240221
1.8858 -0.245135 1.53414 1.35443 0.07104 0.334677 -0.014355 0.240221
1.88902 -0.228018 1.55391 1.35339 0.0887321 0.327213 -0.00019757 0.232788
1.89081 -0.210731 1.56578 1.37701 0.122797 0.321052 0.0163824 0.228978
1.89224 -0.194154 1.57477 1.37701 0.122797 0.321052 0.0163824 0.228978
1.89212 -0.176982 1.59374 1.36001 0.135534 0.345363 0.0267458 0.226359
1.89185 -0.160094 1.6051 1.35774 0.156624 0.364573 0.0450077 0.225664
1.89071 -0.142524 1.61899 1.35611 0.170225 0.418756 0.0696455 0.225664
1.8891 -0.123226 1.62774 1.36242 0.172923 0.418756 0.0696455 0.223742
1.88612 -0.101184 1.64517 1.36098 0.183896 0.492116 0.112164 0.223412
1.88263 -0.0779333 1.65412 1.38686 0.190898 0.621226 0.183918 0.223412
1.87619 -0.0518909 1.67095 1.38686 0.190898 0.621226 0.183918 0.224789
1.86798 -0.0218361 1.67442 1.36075 0.172623 0.686057 0.195103 0.22897
1.85864 0.00994982 1.68379 1.36295 0.15428 0.694058 0.145644 0.22897
1.84802 0.0444168 1.70235 1.36315 0.154283 0.694058 0.145644 0.237639
1.83904 0.079044 1.71414 1.35305 0.12262 0.69974 0.0858145 0.255343
1.82874 0.115201 1.72352 1.3553 0.0946598 0.685502 0.0290366 0.255343
1.82172 0.151221 1.73449 1.36502 0.0938148 0.685502 0.0290366 0.284809
1.81644 0.186347 1.74683 1.36531 0.0896181 0.630529 0.0105552 0.303699
1.81184 0.22112 1.75674 1.37224 0.0958945 0.579433 0.00369025 0.303699
1.80673 0.252744 1.76988 1.37224 0.0958945 0.579433 0.00369025 0.293877
1.8029 0.282111 1.78223 1.37263 0.0900712 0.531068 -0.00245703 0.286103
1.79867 0.310997 1.79176 1.37211 0.0976376 0.485451 0.00383603 0.286103
1.79418 0.337768 1.80381 1.37211 0.0976376 0.485451 0.00383603 0.277845
1.78962 0.36216 1.81492 1.34292 0.0956768 0.456906 -0.00741189 0.272633
1.78501 0.386498 1.82997 1.34295 0.0951906 0.394302 0.00901895 0.272633
1.78011 0.410041 1.84439 1.35443 0.143998 0.394302 0.00901895 0.26479
1.77521 0.429979 1.85898 1.35626 0.125618 0.357477 0.00528833 0.254599
1.77088 0.449029 1.8801 1.32917 0.108539 0.323563 0.00140428 0.254599
1.76632 0.466705 1.89965 1.32917 0.108539 0.323563 0.00140428 0.24649
1.76193 0.483341 1.92411 1.3308 0.0863011 0.305751 -0.00658442 0.241266
1.75704 0.499019 1.94486 1.36252 0.150585 0.312965 -0.0224439 0.241266
1.75257 0.514474 1.96625 1.36252 0.150585 0.312965 -0.0224439 0.233234
1.74838 0.529993 1.99502 1.32658 0.0924944 0.344506 -0.0409068 0.228957
1.74385 0.546244 2.01952 1.32721 0.0829374 0.434534 -0.0761647 0.228957
1.73897 0.565094 2.04204 1.33109 0.0797058 0.434534 -0.0761647 0.221897
1.73288 0.587019 2.06396 1.33187 0.0654118 0.696513 -0.144361 0.218652
1.7261 0.612859 2.08785 1.31383 0.0386579 0.878153 -0.14425 0.218652
1.71746 0.648187 2.09812 1.3137 0.0445569 0.878153 -0.14425 0.21885
1.70546 0.689181 2.12009 1.31354 0.0490347 0.869577 -0.0521049 0.22695
1.69014 0.731793 2.14188 1.34216 0.130296 0.844128 0.00113794 0.22695
1.67012 0.772004 2.16863 1.34216 0.130296 0.844128 0.00113794 0.242062
1.64863 0.809704 2.19386 1.34182 0.201989 0.823061 0.0946157 0.266273
1.62455 0.845852 2.22353 1.33406 0.248155 0.811503 0.162671 0.266273
1.59807 0.878283 2.26116 1.33312 0.325521 0.811503 0.162671 0.300077
1.56886 0.907963 2.29271 1.32202 0.390202 0.791021 0.206384 0.317519
1.53779 0.936572 2.32683 1.31557 0.411421 0.766579 0.222565 0.317519
1.50525 0.96221 2.36149 1.32632 0.423609 0.766579 0.222565 0.326381
1.4721 0.985171 2.39649 1.32352 0.432269 0.774462 0.205209 0.305803
1.43753 1.0072 2.4325 1.29577 0.367132 0.757722 0.181163 0.305803
1.40279 1.02852 2.46562 1.29577 0.367132 0.757722 0.181163 0.298008
1.36848 1.04911 2.49739 1.3066 0.349596 0.795422 0.125734 0.305079
1.33388 1.06937 2.53103 1.30467 0.356716 0.807879 0.0521636 0.305079
1.29839 1.09131 2.56558 1.30467 0.356716 0.807879 0.0521636 0.310481
1.26309 1.11448 2.59516 1.23502 0.266373 0.752114 0.0643693 0.313933
1.22801 1.13678 2.62891 1.23415 0.270402 0.687671 0.100861 0.313933
1.19441 1.15502 2.65907 1.35669 0.321136 0.687671 0.100861 0.309869
1.16107 1.17046 2.68686 1.35506 0.327973 0.578055 0.169777 0.300977
1.12786 1.18374 2.71351 1.36446 0.322066 0.578055 0.169777 0.300977
1.09755 1.19191 2.74181 1.36144 0.334581 0.484417 0.217789 0.29797
1.06768 1.19789 2.77116 1.35203 0.370784 0.400265 0.266908 0.297799
1.04092 1.19924 2.79883 1.35205 0.3391 0.402918 0.24119 0.297799
1.01728 1.19708 2.82355 1.33402 0.404256 0.344718 0.305257 0.291917
0.994643 1.19409 2.84437 1.29006 0.472736 0.316315 0.332141 0.274305
0.973466 1.18835 2.86529 1.29006 0.472736 0.316315 0.332141 0.274305
0.953318 1.18031 2.88041 1.33002 0.514607 0.290061 0.348557 0.258456
0.935564 1.17224 2.89627 1.31385 0.554604 0.280976 0.369067 0.258456
0.914733 1.16095 2.91311 1.31385 0.554604 0.280976 0.369067 0.245847
0.896565 1.14965 2.93154 1.29543 0.531471 0.280923 0.390772 0.240497
0.87819 1.13781 2.94867 1.28999 0.544558 0.291 0.415077 0.240497
0.859627 1.12538 2.96003 1.32001 0.490942 0.291 0.415077 0.239736
0.841406 1.11183 2.97154 1.3209 0.488535 0.320132 0.430683 0.24256
0.82298 1.09765 2.98377 1.32431 0.479204 0.339996 0.40426 0.24256
0.803766 1.08256 2.99444 1.32431 0.479204 0.339996 0.40426 0.24756
0.78367 1.06872 3.00349 1.35518 0.419583 0.369517 0.450782 0.252949
0.763233 1.05478 3.01236 1.36627 0.339665 0.352633 0.360006 0.252949
0.742906 1.04023 3.0118 1.36627 0.339665 0.352633 0.360006 0.26038
0.722619 1.02644 3.01342 1.38613 0.291304 0.389752 0.457741 0.267463
0.701979 1.01271 3.0166 1.38957 0.274441 0.406719 0.472078 0.267463
0.680525 0.997549 3.01211 1.40429 0.241971 0.406719 0.472078 0.273175
0.657521 0.98072 3.01333 1.40672 0.227399 0.409175 0.483471 0.27823
0.633927 0.963239 3.01702 1.42201 0.188029 0.541546 0.524009 0.27823
0.608878 0.945515 3.01718 1.39787 0.175601 0.541546 0.524009 0.284781
0.580571 0.927099 3.01667 1.40119 0.146814 0.60465 0.421433 0.289998
0.550475 0.909319 3.01524 1.41207 0.0712987 0.656215 0.300002 0.289998
0.518194 0.895263 3.00952 1.41207 0.0712987 0.656215 0.300002 0.298121
0.483654 0.885673 3.00005 1.46579 -0.0203877 0.693688 0.169994 0.312995
0.448886 0.878799 2.98992 1.46335 -0.0869471 0.737257 0.0412173 0.312995
0.413244 0.877443 2.98609 1.4452 -0.101828 0.737257 0.0412173 0.326415
0.376972 0.88177 2.98016 1.43969 -0.16214 0.766108 -0.059894 0.307879
0.340086 0.889014 2.97027 1.43285 -0.214284 0.816207 -0.15853 0.307879
0.30204 0.900473 2.9625 1.47072 -0.200368 0.816207 -0.15853 0.298442
0.263682 0.915976 2.94955 1.46645 -0.229576 0.86586 -0.22011 0.296606
0.225462 0.932974 2.94227 1.47603 -0.210398 0.86586 -0.22011 0.296606
0.185989 0.95266 2.93159 1.47469 -0.21957 0.825137 -0.190922 0.301673
0.145836 0.973041 2.92555 1.4339 -0.136588 0.711713 -0.105794 0.312022
0.107767 0.991566 2.91725 1.4339 -0.136588 0.711713 -0.105794 0.312022
0.0737501 1.00642 2.91332 1.43431 -0.12947 0.341605 -0.219361 0.281467
0.0436297 1.01982 2.90352 1.4332 -0.0980195 0.216408 -0.208169 0.227727
0.0245748 1.03034 2.88752 1.4332 -0.0980195 0.216408 -0.208169 0.227727
0.0140378 1.04045 2.88756 1.45 -0.0840754 0.102021 -0.188317 0.198966
0.00690549 1.05129 2.89059 1.44392 -0.157032 0.0470062 -0.225983 0.198966
0.00340592 1.06106 2.89753 1.39218 -0.102838 0.0446656 -0.189653 0.1831
0.00247893 1.07015 2.90471 1.38714 -0.156794 0.0109044 -0.222331 0.175411
0.00277105 1.07901 2.91333 1.43488 -0.128214 -0.00635398 -0.178119 0.175411
0.00366743 1.08741 2.91712 1.42175 -0.122751 -0.00655862 -0.172209 0.175072
0.00533182 1.0955 2.92851 1.42269 -0.111311 -0.00816264 -0.167024 0.177882
0.00675927 1.10226 2.93706 1.42131 -0.10528 -0.0110101 -0.0611597 0.177882
0.00807558 1.1084 2.94487 1.42131 -0.10528 -0.0110101 -0.0611597 0.177732
0.00855804 1.11126 2.95191 1.41988 -0.135537 -0.010013 -0.0711197 0.181834
0.00885041 1.11182 2.95684 1.42081 -0.12544 -0.0101073 -0.0326175 0.181834
0.00902413 1.11259 2.96322 1.42201 -0.133397 -0.0101073 -0.0326175 0.182837
0.00901003 1.11332 2.9669 1.42143 -0.139444 -0.00512756 -0.0473046 0.182959
0.00940545 1.11436 2.97029 1.42055 -0.148171 -0.0020778 -0.0940365 0.182959
0.00967676 1.11663 2.97711 1.41828 -0.172078 -0.00298951 -0.117996 0.181974
0.0102636 1.12042 2.98152 1.41702 -0.182133 -0.00273488 -0.139682 0.18597
0.0112128 1.12587 2.9895 1.41769 -0.180729 -0.00393445 -0.107968 0.18597
0.0120884 1.13182 2.99491 1.41769 -0.180729 -0.00393445 -0.107968 0.185967
0.0123854 1.13582 3.00009 1.41748 -0.189798 0.000209378 -0.127577 0.186907
0.0128565 1.14031 3.00659 1.41818 -0.187744 0.000147052 -0.0774578 0.186907
0.0133443 1.14492 3.01167 1.41818 -0.187744 0.000147052 -0.0774578 0.188867
0.0137666 1.14878 3.0169 1.41747 -0.199959 -0.0042674 -0.091334 0.189906
0.0140829 1.15224 3.02358 1.41356 -0.225937 0.0215591 -0.298986 0.188917
0.0144522 1.15931 3.02408 1.41329 -0.228603 0.0215591 -0.298986 0.188917
0.0146783 1.17159 3.02946 1.41261 -0.232774 0.0282661 -0.291567 0.189955
0.0150495 1.18523 3.03777 1.41193 -0.238513 0.0540038 -0.286963 0.192886
0.0149978 1.19884 3.03985 1.41193 -0.238513 0.0540038 -0.286963 0.192886
0.0135578 1.21213 3.04939 1.4123 -0.236337 0.0823967 -0.267565 0.195521
0.011491 1.22548 3.05848 1.35619 -0.217954 0.111984 -0.254321 0.201217
0.0085949 1.23842 3.0595 1.35619 -0.217954 0.111984 -0.254321 0.201217
0.00364789 1.25117 3.07645 1.42026 -0.158678 0.150965 -0.225795 0.207158
-0.00217914 1.26356 3.0871 1.42309 -0.130914 0.170491 -0.192565 0.210964
-0.00908897 1.27452 3.09209 1.4175 -0.103199 0.189674 -0.164935 0.210964
-0.0164508 1.28512 3.09476 1.4175 -0.103199 0.189674 -0.164935 0.213942
-0.0259472 1.29405 3.10734 1.40517 -0.0797373 0.210575 -0.144417 0.217074
-0.0356172 1.30233 3.11271 1.39797 -0.0534456 0.221709 -0.119227 0.217074
-0.0453872 1.31027 3.12375 1.39797 -0.0534456 0.221709 -0.119227 0.217392
-0.0562382 1.31712 3.13198 1.43501 -0.0148368 0.230483 -0.092889 0.210952
-0.0670057 1.32347 3.1353 1.43495 0.0195229 0.216944 -0.0529911 0.210952
-0.0782663 1.32865 -3.14078 1.40976 0.014828 0.216944 -0.0529911 0.209463
-0.0898129 1.33212 -3.13305 1.40923 0.0416365 0.200468 -0.0247061 0.208925
-0.10013 1.33486 -3.12123 1.39454 0.0730268 0.181388 0.00116759 0.208925
-0.110032 1.33657 -3.11277 1.42382 0.0755117 0.181388 0.00116759 0.211426
-0.119533 1.33739 -3.10604 1.42136 0.112737 0.165183 0.0235529 0.210588
-0.126436 1.33772 -3.09928 1.39171 0.139782 0.154484 0.0392858 0.210588
-0.136592 1.3373 -3.08822 1.39171 0.139782 0.154484 0.0392858 0.199906
-0.144291 1.33599 -3.08281 1.42392 0.153245 0.142664 0.0470361 0.192036
-0.152347 1.33483 -3.07733 1.42337 0.158295 0.139279 0.0563992 0.192036
-0.159285 1.3332 -3.07339 1.39986 0.164272 0.139279 0.0563992 0.187555
-0.166078 1.33072 -3.06917 1.39922 0.169646 0.139403 0.0609329 0.184674
-0.172998 1.32863 -3.06477 1.40076 0.156464 0.145116 0.0617905 0.18517
-0.18004 1.32638 -3.05923 1.42729 0.164921 0.145116 0.0617905 0.18517
-0.186738 1.3238 -3.05641 1.42895 0.149878 0.167178 0.0633811 0.186286
-0.194463 1.32124 -3.05124 1.41022 0.145978 0.195518 0.0638627 0.189051
-0.202402 1.31846 -3.05068 1.41236 0.123591 0.242711 0.0606163 0.189051
-0.212768 1.31539 -3.04474 1.39175 0.128094 0.242711 0.0606163 0.192285
-0.22392 1.31315 -3.04531 1.39306 0.112973 0.336292 0.0650162 0.196845
-0.23765 1.31061 -3.04279 1.38638 0.176999 0.574988 0.0771964 0.196845
-0.256329 1.30765 -3.04583 1.40646 0.178047 0.574988 0.0771964 0.200802
-0.282593 1.30408 -3.0522 1.41486 0.0894777 1.2179 0.0923262 0.207591
-0.316309 1.29992 -3.05571 1.43058 0.0745136 1.17733 0.0208186 0.207591
-0.362516 1.29545 -3.06363 1.43058 0.0745136 1.17733 0.0208186 0.217072
-0.417231 1.29278 -3.07152 1.37964 0.0877914 1.08668 0.0256305 0.236563
-0.475983 1.28964 -3.07687 1.38175 0.0435543 0.957243 -0.0660652 0.236563
-0.531557 1.28755 -3.07449 1.38789 0.0688646 0.9515 -0.0438245 0.271458
-0.581676 1.28836 -3.07975 1.36249 0.133277 0.775783 -0.034236 0.327176
-0.630511 1.28848 -3.06053 1.35915 0.163834 0.632935 -0.0600714 0.327176
-0.670364 1.29015 -3.05754 1.38231 0.300582 0.596444 0.0582846 0.388895
