px py yaw vaim_x vaim_y vset_x vset_y min_dist
-1.01663 -1.70007 0.00722165 0.999685 -0.0251008 0.999685 -0.0251008 0.980108
-0.967339 -1.70348 0.00968702 0.999685 -0.0250902 0.999685 -0.0250902 0.978475
-0.916256 -1.7066 0.0121973 0.999995 -0.00330108 0.999995 -0.00330108 0.979979
-0.865091 -1.70955 0.0187256 0.999997 0.00251449 0.999997 0.00251449 0.979979
-0.813723 -1.71151 0.0240804 0.999996 0.00266547 0.999996 0.00266547 0.983658
-0.762266 -1.71309 0.0326332 0.999995 0.00331858 0.999995 0.00331858 0.997392
-0.711084 -1.71432 0.0389292 0.999995 0.00331858 0.999995 0.00331858 0.997392
-0.659677 -1.71494 0.0426781 0.999982 -0.00595991 0.999982 -0.00595991 1.01651
-0.608372 -1.71544 0.0496231 0.999991 -0.00433048 0.999991 -0.00433048 1.01651
-0.556673 -1.71587 0.0559556 0.999954 -0.00962881 0.999954 -0.00962881 1.03975
-0.505354 -1.71628 0.0618615 0.999867 -0.0162999 0.999867 -0.0162999 1.05676
-0.45406 -1.71615 0.065039 0.999888 -0.0149639 0.999888 -0.0149639 1.09036
-0.402846 -1.71614 0.0678945 0.999564 -0.0295136 0.999564 -0.0295136 1.09036
-0.351639 -1.71591 0.0731029 0.999635 -0.0270137 0.999635 -0.0270137 1.12893
-0.299948 -1.71656 0.077604 0.999554 -0.0298593 0.999554 -0.0298593 1.12893
-0.248872 -1.71695 0.0812919 0.999554 -0.0298593 0.999554 -0.0298593 1.16303
-0.19762 -1.71717 0.0832404 0.99938 -0.0352064 0.99938 -0.0352064 1.18854
-0.146504 -1.71724 0.0869463 0.999435 -0.033614 0.999435 -0.033614 1.18854
-0.0953144 -1.71739 0.0901963 0.999435 -0.033614 0.999435 -0.033614 1.11514
-0.0439908 -1.71715 0.0953942 0.999266 -0.0383141 0.999266 -0.0383141 1.03456
0.00738652 -1.71614 0.0987795 0.999266 -0.0383141 0.999266 -0.0383141 1.03456
0.0591223 -1.71532 0.101207 0.998251 -0.0591226 0.998251 -0.0591226 0.967376
0.110873 -1.71418 0.104513 0.997897 -0.0648147 0.997897 -0.0648147 0.886022
0.162765 -1.7138 0.105969 0.997897 -0.0648147 0.997897 -0.0648147 0.886022
0.214723 -1.71327 0.106399 0.997345 -0.0728242 0.997345 -0.0728242 0.821774
0.266406 -1.71298 0.108804 0.996774 -0.0802594 0.996774 -0.0802594 0.738572
0.318397 -1.713 0.10909 0.995108 -0.098793 0.995108 -0.098793 0.738572
0.370327 -1.71323 0.110641 0.99286 0.119282 0.99286 0.119282 0.667546
0.421627 -1.71166 0.109395 0.992096 0.125483 0.992096 0.125483 0.601719
0.471822 -1.70392 0.112208 0.992096 0.125483 0.992096 0.125483 0.601719
0.522801 -1.69454 0.113072 0.990355 0.138552 0.990355 0.138552 0.529799
0.573343 -1.68521 0.115035 0.987516 0.157517 0.987516 0.157517 0.486403
0.623645 -1.67479 0.114125 0.986107 0.16611 0.986107 0.16611 0.486403
0.674008 -1.66373 0.117339 0.954693 0.297591 0.954693 0.297591 0.442208
0.723937 -1.65069 0.123804 0.958283 0.28582 0.958283 0.28582 0.442208
0.772275 -1.63399 0.135573 0.976919 0.213611 0.976919 0.213611 0.414385
0.82052 -1.6166 0.148711 0.986646 0.162878 0.971188 0.17778 0.398538
0.869576 -1.60129 0.164879 0.986559 0.163406 0.971519 0.17911 0.398538
0.918703 -1.58701 0.183384 0.986559 0.163406 0.971519 0.17911 0.408741
0.967121 -1.57179 0.203233 0.983889 0.178782 0.900858 0.0597069 0.3921
1.01493 -1.55662 0.22131 0.983889 0.178782 0.900858 0.0597069 0.3921
1.06069 -1.54514 0.244634 0.987165 0.159704 0.817401 -0.0278977 0.357427
1.10538 -1.53425 0.264892 0.980483 0.196604 0.720864 -0.0756339 0.326923
1.1462 -1.52714 0.28926 0.980483 0.196604 0.720864 -0.0756339 0.326923
1.18322 -1.5216 0.317011 0.965086 0.261932 0.596495 -0.0795295 0.304206
1.21983 -1.51556 0.342349 0.970624 0.240603 0.540129 -0.113848 0.28691
1.25058 -1.51052 0.368107 0.949618 0.313409 0.509975 -0.0795224 0.28691
1.27865 -1.50646 0.399757 0.955447 0.295164 0.454818 -0.0992702 0.273186
1.30474 -1.50091 0.435389 0.959737 0.2809 0.463346 -0.174592 0.258835
1.32876 -1.49691 0.467911 0.94369 0.33083 0.431138 -0.139492 0.258835
1.35305 -1.49459 0.498936 0.94959 0.313493 0.455834 -0.197731 0.247358
1.37788 -1.49136 0.537061 0.958064 0.286556 0.494565 -0.249061 0.239447
1.40363 -1.48896 0.570362 0.958064 0.286556 0.494565 -0.249061 0.239447
1.43214 -1.48612 0.602415 0.950984 0.30924 0.535619 -0.258158 0.23102
1.46084 -1.48229 0.636443 0.953986 0.29985 0.60897 -0.26572 0.228594
1.49165 -1.47621 0.668816 0.953986 0.29985 0.60897 -0.26572 0.228594
1.52496 -1.46823 0.706451 0.953299 0.302029 0.716816 -0.228562 0.229822
1.55884 -1.45765 0.744223 0.944558 0.328344 0.819749 -0.130232 0.23936
1.59425 -1.44147 0.778937 0.947252 0.32049 0.824248 -0.131457 0.23936
1.6297 -1.41842 0.824364 0.93756 0.347822 0.874296 -0.0069636 0.25254
1.66504 -1.39119 0.860519 0.912797 0.408413 0.388539 0.146644 0.23403
1.69433 -1.36273 0.903287 0.912797 0.408413 0.388539 0.146644 0.23403
1.71144 -1.33951 0.937228 0.8951 0.445865 0.482719 0.255562 0.203517
1.72024 -1.31874 0.973191 0.876994 0.480501 0.876994 0.480501 0.203517
1.72699 -1.29241 1.00538 0.876994 0.480501 0.876994 0.480501 0.199195
1.73657 -1.25763 1.02004 0.868343 0.495964 0.868343 0.495964 0.19856
1.74617 -1.21637 1.0481 0.872803 0.488073 0.872803 0.488073 0.19856
1.75316 -1.16934 1.07836 0.889136 0.457642 0.889136 0.457642 0.227516
1.75712 -1.11828 1.1102 0.885962 0.463758 0.560602 0.646337 0.242428
1.76177 -1.06788 1.13752 0.887304 0.461186 0.57255 0.654428 0.242428
1.76495 -1.01742 1.16557 0.902333 0.43104 0.563223 0.639236 0.240731
1.76438 -0.968434 1.19755 0.942223 0.334985 0.8131 0.500214 0.243986
1.75754 -0.923156 1.21626 0.952466 0.304645 0.804739 0.49368 0.243986
1.75189 -0.876057 1.24281 0.969537 0.244946 0.969537 0.244946 0.275198
1.74903 -0.827435 1.27265 0.975748 0.2189 0.405953 0.242206 0.272905
1.75075 -0.780616 1.29019 0.975748 0.2189 0.405953 0.242206 0.272905
1.74788 -0.746175 1.29349 0.970132 0.242576 0.373721 0.20684 0.26384
1.74352 -0.720051 1.30876 0.999883 0.0153231 0.515626 0.147778 0.247456
1.73996 -0.696648 1.33016 0.999883 0.0153231 0.515626 0.147778 0.247456
1.74126 -0.670983 1.35212 0.994897 -0.100891 0.694683 0.11219 0.250831
1.74364 -0.641215 1.36506 0.994278 -0.106825 0.732357 0.0465483 0.246763
1.74823 -0.606152 1.37709 0.988232 -0.152962 0.732357 0.0465483 0.246763
1.75505 -0.568568 1.38601 0.986765 -0.162158 0.954442 0.00387787 0.260178
1.76337 -0.52857 1.39421 0.984167 -0.177246 0.984167 -0.177246 0.26456
1.77568 -0.482425 1.39995 0.984167 -0.177246 0.984167 -0.177246 0.26456
1.79282 -0.434367 1.40572 0.984958 -0.172794 0.708833 -0.400651 0.24413
1.81174 -0.387812 1.39824 0.978876 -0.204457 0.709298 -0.451633 0.215891
1.83473 -0.347814 1.40442 0.978876 -0.204457 0.709298 -0.451633 0.215891
1.86118 -0.312269 1.42641 0.975168 -0.221467 0.758001 -0.464797 0.219176
1.88901 -0.278232 1.43258 0.976725 -0.214495 0.854062 -0.406887 0.219176
1.91858 -0.242929 1.44273 0.991836 -0.127523 0.825382 -0.388601 0.236091
1.94646 -0.203854 1.46003 0.99652 -0.0833536 0.960802 -0.193013 0.233741
1.97043 -0.162367 1.47835 0.967796 0.251737 0.451814 0.128214 0.233741
1.98722 -0.122788 1.49848 0.989781 0.142599 0.451814 0.128214 0.192523
1.98992 -0.093509 1.53152 0.917798 0.397048 0.795448 0.540082 0.172324
1.9857 -0.0685825 1.55191 0.849067 0.528285 0.764082 0.623694 0.172324
1.97443 -0.0387125 1.57174 0.849067 0.528285 0.764082 0.623694 0.182909
1.95692 -0.00695062 1.59728 0.858517 0.512785 0.758791 0.615962 0.170975
1.93354 0.0272812 1.60702 0.858517 0.512785 0.758791 0.615962 0.170975
1.90896 0.0628079 1.63782 0.848852 0.52863 0.756929 0.627134 0.187948
1.88074 0.100172 1.66631 0.922977 0.384855 0.848536 0.488208 0.220641
1.8522 0.138647 1.68563 0.922977 0.384855 0.848536 0.488208 0.220641
1.82547 0.179691 1.71416 0.972053 0.234763 0.893959 0.36054 0.266278
1.80017 0.222552 1.73731 0.997516 0.0704374 0.935724 0.188947 0.298622
1.77908 0.267435 1.75533 0.99968 0.0252819 0.918914 0.180182 0.298622
1.76293 0.313778 1.77342 0.999972 -0.00754848 0.756294 -0.138303 0.259703
1.7499 0.359321 1.78204 0.993448 -0.114286 0.81971 -0.336258 0.230406
1.74545 0.404722 1.80194 0.994568 -0.104085 0.815453 -0.332927 0.230406
1.74822 0.451895 1.82663 0.988832 -0.149037 0.750185 -0.418987 0.215929
1.75404 0.497763 1.83477 0.999937 -0.0112474 0.709006 -0.389236 0.2186
1.76296 0.54148 1.849 0.999937 -0.0112474 0.709006 -0.389236 0.2186
1.77201 0.583195 1.87256 0.99074 0.135773 0.817537 -0.267761 0.230405
1.7803 0.62539 1.90141 0.986282 0.165068 0.960711 -0.0348157 0.230405
1.78272 0.668488 1.93217 0.959135 0.282947 0.919164 -0.0295005 0.233368
1.77815 0.708724 1.96075 0.948619 0.316421 0.950328 0.204304 0.230313
1.77633 0.734776 1.98685 0.934803 0.355167 0.934803 0.355167 0.230313
1.77645 0.746382 2.01025 0.934803 0.355167 0.934803 0.355167 0.26234
1.77569 0.753165 2.04632 0.904513 0.426446 0.904513 0.426446 0.271013
1.76983 0.771734 2.07643 0.854631 0.519236 0.854631 0.519236 0.271013
1.7566 0.795786 2.10262 0.838934 0.544233 0.838934 0.544233 0.26922
1.73639 0.822562 2.13556 0.843663 0.536874 0.843663 0.536874 0.301887
1.70937 0.850297 2.16711 0.843663 0.536874 0.843663 0.536874 0.301887
1.67654 0.876873 2.20494 0.831178 0.556006 0.831178 0.556006 0.347206
1.63925 0.899834 2.24057 0.835019 0.550221 0.631692 0.476166 0.3281
1.59796 0.920486 2.27562 0.835019 0.550221 0.631692 0.476166 0.3281
1.55539 0.938388 2.31915 0.840448 0.541892 0.681566 0.506637 0.3053
1.51547 0.950969 2.3626 0.858724 0.512439 0.816119 0.543255 0.3053
1.47571 0.960901 2.39923 0.891757 0.452515 0.799009 0.519599 0.295238
1.43353 0.972425 2.43397 0.910068 0.414459 0.846912 0.407507 0.297455
1.38966 0.985255 2.46617 0.925062 0.379817 0.759586 0.168526 0.297455
1.34661 1.00204 2.50307 0.962259 0.272134 0.759586 0.168526 0.297232
1.31032 1.02067 2.53965 0.968578 0.248711 0.770513 0.0138426 0.275832
1.27446 1.04063 2.56757 0.986811 0.161876 0.841631 -0.12056 0.275832
1.24077 1.06477 2.59569 0.986811 0.161876 0.841631 -0.12056 0.263754
1.20722 1.09354 2.61987 0.990094 0.140406 0.848491 -0.158229 0.259313
1.173 1.12337 2.64253 0.990094 0.140406 0.848491 -0.158229 0.259313
1.13888 1.15315 2.66528 0.991687 0.128674 0.927708 -0.0926824 0.263451
1.10311 1.18174 2.69191 0.985434 0.170057 0.978744 0.0842522 0.271937
1.06354 1.20782 2.71413 0.985434 0.170057 0.978744 0.0842522 0.271937
1.01961 1.22928 2.73981 0.965018 0.262183 0.965018 0.262183 0.290354
0.973336 1.24741 2.76593 0.910255 0.414047 0.25693 0.299757 0.25143
0.931265 1.25599 2.78235 0.910255 0.414047 0.25693 0.299757 0.25143
0.905487 1.25426 2.7687 0.8233 0.567606 0.0962107 0.484213 0.211331
0.888023 1.24399 2.78483 0.750203 0.661208 0.00397807 0.575857 0.206
0.873642 1.22721 2.81461 0.756797 0.65365 0.0049165 0.567652 0.206
0.862496 1.20619 2.84028 0.733227 0.679984 0.017231 0.590297 0.1845
0.852409 1.18406 2.86807 0.697004 0.717067 0.0263869 0.684843 0.177673
0.843184 1.16047 2.89444 0.697004 0.717067 0.0263869 0.684843 0.177673
0.833407 1.13438 2.9187 0.7328 0.680444 0.16297 0.745698 0.194325
0.822795 1.10666 2.94582 0.761781 0.647834 0.213295 0.723336 0.219887
0.81075 1.079 2.962 0.809926 0.586532 0.205909 0.669678 0.219887
0.79591 1.05143 2.97556 0.839079 0.54401 0.305282 0.654905 0.246166
0.779477 1.02506 2.98561 0.861511 0.507738 0.38614 0.54858 0.246166
0.759906 1.00084 2.99989 0.926836 0.375466 0.383868 0.540782 0.261008
0.737533 0.980037 3.00616 0.934029 0.357196 0.480148 0.458131 0.247859
0.713271 0.961024 3.00608 0.954584 0.297944 0.480148 0.458131 0.247859
0.687115 0.944541 3.00201 0.949294 0.314389 0.949294 0.314389 0.243486
0.656173 0.930471 2.99245 0.96439 0.264484 0.96439 0.264484 0.246793
0.616924 0.922211 2.97523 0.96439 0.264484 0.96439 0.264484 0.246793
0.571665 0.919184 2.96067 0.971313 0.237804 0.971313 0.237804 0.262545
0.5238 0.918632 2.95422 0.9757 0.219109 0.9757 0.219109 0.297587
0.474886 0.919191 2.94745 0.9757 0.219109 0.9757 0.219109 0.297587
0.424872 0.920716 2.94218 0.979274 0.202539 0.925437 0.275092 0.333738
0.37491 0.922162 2.9363 0.985112 0.171912 0.918854 0.132389 0.333738
0.326718 0.923123 2.93452 0.983414 0.181375 0.918854 0.132389 0.342887
0.279918 0.928378 2.93185 0.985047 0.172288 0.893723 0.000531922 0.325634
0.233542 0.935829 2.92379 0.951783 -0.306771 0.928644 -0.198939 0.325634
0.187851 0.948456 2.92275 0.952902 -0.303278 0.93043 -0.198555 0.314823
0.142743 0.967744 2.91835 0.950098 -0.311951 0.950098 -0.311951 0.30915
0.0990085 0.988932 2.9184 0.954935 -0.296815 0.954935 -0.296815 0.30915
0.0554723 1.0111 2.91815 0.954935 -0.296815 0.954935 -0.296815 0.316661
0.0111926 1.03527 2.91488 0.961534 0.274685 0.956656 0.206648 0.33131
-0.0327078 1.05708 2.92958 0.964726 0.263255 0.964726 0.263255 0.33131
-0.0777753 1.06714 2.94125 0.951301 0.308263 0.951301 0.308263 0.330206
-0.123093 1.07012 2.93674 0.95099 0.309221 0.469985 0.448657 0.240289
-0.165794 1.06798 2.91525 0.95099 0.309221 0.469985 0.448657 0.240289
-0.200051 1.05937 2.89987 0.907233 0.420629 0.360356 0.608509 0.207177
-0.229105 1.0451 2.89648 0.882003 0.471244 0.310977 0.673166 0.43428
-0.256761 1.02603 2.90453 0.8704 0.492345 0.31632 0.688275 0.43428
-0.283909 1.0024 2.91199 0.996114 -0.088071 0.996114 -0.088071 0.133913
-0.309695 0.976788 2.91788 0.752993 0.658028 0.752993 0.658028 0.133997
-0.340185 0.952061 2.9312 0.752993 0.658028 0.752993 0.658028 0.133997
-0.377615 0.929944 2.93294 0.753525 0.657419 0.753525 0.657419 0.184354
-0.41815 0.908885 2.93416 0.892207 0.451626 0.892207 0.451626 0.24653
-0.456776 0.88713 2.91925 0.892207 0.451626 0.892207 0.451626 0.24653
-0.487403 0.864371 2.90488 0.962855 -0.270018 0.962855 -0.270018 0.294205
-0.522364 0.849172 2.89941 0.975365 -0.220599 0.975365 -0.220599 0.348342
-0.558173 0.846601 2.90736 0.991481 -0.13025 0.991481 -0.13025 0.348342
-0.597318 0.854808 2.9323 0.996047 -0.0888261 0.996047 -0.0888261 0.381646
-0.642083 0.86847 2.95281 0.997604 -0.0691802 0.491074 -0.129699 0.381646
-0.690542 0.883418 2.96071 0.997604 -0.0691802 0.491074 -0.129699 0.34475
-0.740271 0.897981 2.97013 0.995645 -0.0932312 0.349811 -0.155434 0.269311
-0.79032 0.912224 2.97813 0.999978 -0.0066968 0.177255 -0.0705167 0.269311
-0.840681 0.925709 2.99114 0.999978 -0.0066968 0.177255 -0.0705167 0.188012
-0.885737 0.938279 2.98698 0.996607 0.0823056 -0.00215703 -0.0199185 0.14684
-0.916893 0.946543 2.98129 0.996607 0.0823056 -0.00215703 -0.0199185 0.14684
-0.931869 0.950658 2.97422 0.913492 0.406857 -0.0642596 -0.0746654 0.147904
-0.932257 0.951889 2.98566 0.971236 0.23812 0.345857 -0.439382 0.145666
-0.930656 0.956012 3.01436 0.971236 0.23812 0.345857 -0.439382 0.145666
-0.936237 0.967662 3.03748 0.99314 0.11693 0.575638 -0.500373 0.144958
-0.948205 0.985338 3.06767 0.993839 0.110829 0.61936 -0.494345 0.142152
-0.969733 1.00555 3.11571 0.998227 0.0595227 0.64549 -0.510515 0.142152
-0.996344 1.02752 -3.12494 0.998982 0.0451089 0.676193 -0.509656 0.142818
-1.02776 1.05025 -3.08981 0.996977 0.0776957 0.736883 -0.463755 0.142818
-1.06218 1.07306 -3.04886 0.997432 0.0716201 0.739623 -0.465071 0.142059
-1.10083 1.09336 -3.01153 0.997644 0.0686058 0.720429 -0.477826 0.448457
-1.14163 1.11187 -2.97125 0.851211 0.524824 0.851211 0.524824 0.132059
-1.18197 1.12536 -2.92767 0.851211 0.524824 0.851211 0.524824 0.132059
-1.2158 1.12573 -2.86842 0.986745 0.162277 0.988707 -0.0942676 0.147591
-1.2481 1.11648 -2.81795 0.967287 0.253684 0.967287 0.253684 0.147591
-1.28872 1.10543 -2.77198 0.958359 0.285567 0.958359 0.285567 0.216007
-1.32923 1.08689 -2.72504 0.89916 0.437621 0.89916 0.437621 0.234811
-1.36899 1.06104 -2.67111 0.89916 0.437621 0.89916 0.437621 0.234811
-1.40489 1.02822 -2.62241 0.892119 0.4518 0.892119 0.4518 0.260043
-1.43826 0.990683 -2.57257 0.875094 0.483953 0.875094 0.483953 0.309741
-1.46976 0.949782 -2.52401 0.878002 0.478658 0.878002 0.478658 0.309741
-1.49775 0.907548 -2.48036 0.849005 0.528385 0.849005 0.528385 0.406775
-1.52277 0.862655 -2.43515 0.830592 0.556882 0.830592 0.556882 0.453983
-1.54451 0.815681 -2.38584 0.830592 0.556882 0.830592 0.556882 0.453983
-1.56253 0.767628 -2.33473 0.844082 0.536214 0.844082 0.536214 0.472182
-1.57743 0.718764 -2.29042 0.844241 0.535964 0.844241 0.535964 0.516601
-1.59065 0.669057 -2.24713 0.844241 0.535964 0.844241 0.535964 0.516601
-1.60165 0.619305 -2.20758 0.873044 0.487641 0.873044 0.487641 0.584772
-1.61063 0.5685 -2.16376 0.86394 0.503594 0.86394 0.503594 0.604106
-1.61745 0.51765 -2.12414 0.892816 0.450421 0.892816 0.450421 0.604106
-1.62175 0.470402 -2.09411 0.888207 0.459444 0.888207 0.459444 0.619601
-1.62123 0.432514 -2.06657 0.919857 0.392254 0.919857 0.392254 0.619601
-1.62533 0.390179 -2.03591 0.933603 0.358309 0.933603 0.358309 0.636641
-1.63255 0.344387 -2.01451 0.930499 0.366293 0.930499 0.366293 0.65518
-1.64082 0.294585 -1.98554 0.952336 0.305052 0.952336 0.305052 0.65518
-1.64809 0.243816 -1.95911 0.952336 0.305052 0.952336 0.305052 0.686516
-1.65543 0.192748 -1.93601 0.962205 0.272325 0.962205 0.272325 0.641374
-1.66248 0.141663 -1.91232 0.962205 0.272325 0.962205 0.272325 0.641374
-1.66965 0.0905963 -1.88769 0.974931 0.222509 0.974931 0.222509 0.589927
-1.67622 0.0388034 -1.86728 0.976062 0.217492 0.976062 0.217492 0.535653
-1.6833 -0.0124486 -1.84716 0.976062 0.217492 0.976062 0.217492 0.535653
-1.68931 -0.064009 -1.82579 0.987898 0.155104 0.881175 0.177719 0.484422
-1.69458 -0.11513 -1.80502 0.988464 0.151455 0.722863 0.180888 0.433735
