state No tNow cmdX cmdY cmdZ cmdYaw realX realY realZ realYaw aimX aimY aimZ aimYaw ubarX ubarY ubarZ uresX uresY uresZ setVx setVy setVz roll pitch yaw SAFE_DS ALPHA_V
56 2 11.8003 -1.49808 -1.28909 37534.7 1.71135 1.11723 0.615921 0.996356 -0.00153929 1.0887 0.622012 1 0 -0.260816 -0.201957 -0.00278978 -0.249737 -0.20521 -0.00278978 0 0 0 -0.00441614 -0.0700984 0.00323533 0.3 0.3
56 0 11.8502 13.1444 7.18922 36918.3 -1.40566 -0.884389 -0.852377 0.985881 0.00666731 -0.844326 -0.844326 1 0 0.287985 0.233565 0.0224653 0.287985 0.233565 0.0224653 0 0 0 -0.0424038 0.0380928 -0.014148 0.3 0.3
56 1 11.8502 -4.22797 -8.14352 35425.6 -0.133606 0.724362 0.93733 0.999841 0.00360397 0.610981 1.07767 1 0 -0.411484 0.0198439 -0.00480384 -0.395375 0.0245741 -0.00480384 0 0 0 0.0351347 -0.0495768 -0.00808248 0.3 0.3
56 2 11.8502 -1.2337 -1.14397 37613.1 1.0699 1.10434 0.605349 0.997658 -0.00303769 1.07767 0.610981 1 0 -0.263346 -0.208441 -0.00317616 -0.253846 -0.21123 -0.00317616 0 0 0 0.0136795 -0.0488112 0.00574342 0.3 0.3
56 0 11.9003 13.014 7.37586 37535.1 -1.3788 -0.871816 -0.839871 0.985316 0.00672366 -0.832915 -0.832915 1 0 0.293464 0.239157 0.0233802 0.293464 0.239157 0.0233802 0 0 0 -0.0349395 0.0330306 -0.0140285 0.3 0.3
56 1 11.9003 -3.78739 -7.95826 35259.4 0.373762 0.709065 0.932617 1.00101 0.0016419 0.59957 1.06626 1 0 -0.41489 -0.00155377 -0.00727063 -0.388331 0.00624471 -0.00727063 0 0 0 0.0366869 -0.048438 -0.00417412 0.3 0.3
56 2 11.9003 -1.64151 -1.94063 36738.9 1.68493 1.09167 0.593323 0.999435 -0.00455158 1.06626 0.59957 1 0 -0.273127 -0.219312 -0.00821423 -0.260388 -0.223053 -0.00821423 0 0 0 -0.00760222 -0.0767355 0.00940178 0.3 0.3
56 0 11.9502 13.109 7.51447 37689.7 -3.30381 -0.858927 -0.826605 0.984644 0.00981373 -0.821149 -0.821149 1 0 0.298855 0.24391 0.024865 0.298855 0.24391 0.024865 0 0 0 -0.0346214 0.0420565 -0.0203633 0.3 0.3
56 1 11.9502 -3.59291 -7.69011 35221.5 0.40809 0.693062 0.927932 1.00233 0.000314523 0.587803 1.05449 1 0 -0.413708 -0.0196139 -0.00990367 -0.381728 -0.010224 -0.00990367 0 0 0 0.0399187 -0.0398391 -0.00142467 0.3 0.3
56 2 11.9502 -1.30062 -1.40888 37710.5 0.701832 1.07821 0.581318 1.00075 -0.00417441 1.05449 0.587803 1 0 -0.275333 -0.223988 -0.00765451 -0.264524 -0.227162 -0.00765451 0 0 0 -0.00783595 -0.0650199 0.00860816 0.3 0.3
56 0 12.0002 13.1576 7.40371 37638.1 -2.90057 -0.84575 -0.812961 0.983942 0.0112589 -0.809018 -0.809018 1 0 0.304285 0.248545 0.0259901 0.304285 0.248545 0.0259901 0 0 0 -0.0294272 0.0486818 -0.0232439 0.3 0.3
56 1 12.0002 -3.38206 -7.53508 35606.9 0.73683 0.676595 0.923096 1.00344 -0.00110962 0.575673 1.04236 1 0 -0.413348 -0.039026 -0.0103711 -0.374737 -0.027689 -0.0103711 0 0 0 0.0394094 -0.0361131 0.00150827 0.3 0.3
56 2 12.0002 -1.28884 -1.59741 37455.7 -0.104487 1.06428 0.568807 1.00194 -0.00247675 1.04236 0.575673 1 0 -0.278854 -0.229924 -0.00866407 -0.269078 -0.232795 -0.00866407 0 0 0 -0.012019 -0.0712799 0.00538528 0.3 0.3
56 0 12.0502 13.0377 7.50454 37598 -2.16871 -0.832105 -0.798873 0.983255 0.0110067 -0.796529 -0.796529 1 0 0.309408 0.252914 0.0268789 0.309408 0.252914 0.0268789 0 0 0 -0.0281985 0.0496713 -0.0227233 0.3 0.3
56 1 12.0502 -3.29222 -7.36624 35575.9 0.426251 0.659817 0.918061 1.00442 -0.00155403 0.563184 1.02987 1 0 -0.411971 -0.0576125 -0.0110354 -0.367797 -0.0446417 -0.0110354 0 0 0 0.0433988 -0.0312049 0.00243188 0.3 0.3
56 2 12.0502 -1.38333 -1.6031 37564.9 -0.102036 1.05006 0.555913 1.00291 -0.00143876 1.02987 0.563184 1 0 -0.281194 -0.234517 -0.00884958 -0.273127 -0.236885 -0.00884958 0 0 0 -0.00982876 -0.0720261 0.00323354 0.3 0.3
56 0 12.1003 13.0961 7.48336 37586.1 -4.83262 -0.81808 -0.784338 0.982594 0.0153525 -0.783685 -0.783685 1 0 0.314446 0.257084 0.0276672 0.314446 0.257084 0.0276672 0 0 0 -0.0249887 0.0415679 -0.0312348 0.3 0.3
56 1 12.1003 -2.84874 -7.05832 35523 1.07049 0.642599 0.912915 1.0053 -0.00298739 0.55034 1.01703 1 0 -0.414035 -0.080198 -0.0118699 -0.36106 -0.0646429 -0.0118699 0 0 0 0.0484453 -0.0331881 0.00517323 0.3 0.3
56 2 12.1003 -1.10197 -1.45024 37426.1 -0.240961 1.03536 0.542848 1.00378 -0.000502556 1.01703 0.55034 1 0 -0.289176 -0.245275 -0.00970364 -0.279193 -0.248206 -0.00970364 0 0 0 -0.0111581 -0.0647992 0.0013673 0.3 0.3
56 0 12.1503 13.0139 7.47202 37687.5 -2.81504 -0.803636 -0.769545 0.981876 0.0148383 -0.770508 -0.770508 1 0 0.319161 0.261207 0.0289688 0.319161 0.261207 0.0289688 0 0 0 -0.0217215 0.0477717 -0.0302069 0.3 0.3
56 1 12.1503 -2.94359 -6.95828 35545.9 1.55857 0.625268 0.907482 1.00609 -0.00464235 0.537163 1.00385 1 0 -0.412742 -0.0991315 -0.0124764 -0.355495 -0.0823222 -0.0124764 0 0 0 0.0495306 -0.0259373 0.00864585 0.3 0.3
56 2 12.1503 -1.12033 -1.40173 37633.5 0.189197 1.02019 0.529653 1.0044 -0.000770123 1.00385 0.537163 1 0 -0.290623 -0.250088 -0.00927255 -0.282861 -0.252367 -0.00927255 0 0 0 -6.52938e-05 -0.047542 0.00154223 0.3 0.3
56 0 12.2003 12.7353 7.70687 37620 -3.89244 -0.788564 -0.75424 0.98118 0.0162405 -0.756988 -0.756988 1 0 0.323298 0.264946 0.0298265 0.320292 0.263015 0.0298265 0 0 0 -0.0263791 0.0468283 -0.033112 0.3 0.3
56 1 12.2003 -2.86654 -6.75118 35395.9 1.76987 0.607959 0.901793 1.00692 -0.00614866 0.523642 0.990333 1 0 -0.413155 -0.119301 -0.0138425 -0.349717 -0.100673 -0.0138425 0 0 0 0.0521704 -0.0246388 0.0116596 0.3 0.3
56 2 12.2003 -1.50813 -1.81472 36991.1 -0.752229 1.00533 0.515601 1.00537 0.000834628 0.990333 0.523642 1 0 -0.29568 -0.256518 -0.0123596 -0.287395 -0.258951 -0.0123596 0 0 0 -0.0061833 -0.0635104 -0.00147369 0.3 0.3
56 0 12.2502 12.7123 7.78943 37927.6 -4.23019 -0.773255 -0.738608 0.98024 0.017812 -0.743146 -0.743146 1 0 0.327448 0.268549 0.0323651 0.318315 0.26268 0.0323651 0 0 0 -0.0216112 0.049791 -0.0361772 0.3 0.3
56 1 12.2502 -2.63557 -6.55693 35515.5 0.962913 0.59038 0.895837 1.00767 -0.00586084 0.5098 0.976491 1 0 -0.412752 -0.138655 -0.0144506 -0.344087 -0.118493 -0.0144506 0 0 0 0.0574947 -0.0259391 0.0109816 0.3 0.3
56 2 12.2502 -1.33134 -1.51609 37349.8 0.269693 0.990167 0.501488 1.00627 0.000173619 0.976491 0.5098 1 0 -0.298791 -0.261411 -0.0132713 -0.291226 -0.263632 -0.0132713 0 0 0 -0.00800969 -0.066691 -8.02466e-05 0.3 0.3
56 0 12.3002 12.4888 7.88403 37799.7 -4.44015 -0.75743 -0.722672 0.979235 0.0192464 -0.728968 -0.728968 1 0 0.331173 0.272084 0.0340992 0.316693 0.261643 0.0340992 0 0 0 -0.0182137 0.0454347 -0.0389206 0.3 0.3
56 1 12.3002 -2.73094 -6.44993 35556 2.56362 0.573038 0.889493 1.0083 -0.00823278 0.495623 0.962313 1 0 -0.414025 -0.158624 -0.0148059 -0.338406 -0.13642 -0.0148059 0 0 0 0.0578347 -0.0207266 0.015874 0.3 0.3
56 2 12.3002 -1.19809 -1.54238 37365.3 -1.22807 0.9746 0.487092 1.00711 0.00226167 0.962313 0.495623 1 0 -0.302998 -0.267607 -0.0141693 -0.295138 -0.269915 -0.0141693 0 0 0 -0.0116588 -0.0633758 -0.00415612 0.3 0.3
56 0 12.3503 12.2765 8.06299 37679.8 -3.54732 -0.741057 -0.706419 0.978279 0.0186836 -0.714463 -0.714463 1 0 0.334428 0.275543 0.0351815 0.315318 0.260033 0.0351815 0 0 0 -0.0172385 0.0453722 -0.0377716 0.3 0.3
56 1 12.3503 -2.60759 -6.3076 35500.2 1.1726 0.555767 0.882736 1.00889 -0.00754588 0.481118 0.947808 1 0 -0.416439 -0.178912 -0.0154085 -0.332715 -0.154328 -0.0154085 0 0 0 0.0618438 -0.0196499 0.014492 0.3 0.3
56 2 12.3503 -1.35377 -1.48759 37374.3 -0.084682 0.95903 0.472473 1.00789 0.00172406 0.947808 0.481118 1 0 -0.308583 -0.27481 -0.0149547 -0.299308 -0.277533 -0.0149547 0 0 0 -0.0130785 -0.0605578 -0.00305365 0.3 0.3
56 0 12.4003 12.283 8.15107 37635.5 -2.87901 -0.724507 -0.690003 0.977408 0.0171538 -0.699649 -0.699649 1 0 0.337749 0.279091 0.0359866 0.313857 0.258401 0.0359866 0 0 0 -0.0202202 0.0451756 -0.0347767 0.3 0.3
56 1 12.4003 -2.57303 -6.22407 35555.1 0.545325 0.538541 0.87549 1.00939 -0.00609537 0.466304 0.932994 1 0 -0.418246 -0.197684 -0.0156284 -0.327365 -0.170999 -0.0156284 0 0 0 0.069299 -0.0207737 0.0114787 0.3 0.3
56 2 12.4003 -1.02626 -1.22086 37767.6 -0.598873 0.942848 0.458031 1.00827 0.00195965 0.932994 0.466304 1 0 -0.312237 -0.281422 -0.0134861 -0.302509 -0.28337 -0.0134861 0 0 0 0.00667281 -0.033619 -0.00403205 0.3 0.3
56 0 12.4503 12.167 8.06125 37783.9 -4.74391 -0.707657 -0.673648 0.976483 0.0193494 -0.68453 -0.68453 1 0 0.340935 0.28312 0.0375455 0.312464 0.256494 0.0375455 0 0 0 -0.0140243 0.0429061 -0.039012 0.3 0.3
56 1 12.4503 -2.68993 -6.30587 35427.6 1.41629 0.521493 0.867518 1.00992 -0.00649804 0.451184 0.917875 1 0 -0.41866 -0.213529 -0.0165189 -0.322674 -0.185344 -0.0165189 0 0 0 0.0715304 -0.0174351 0.0123811 0.3 0.3
56 2 12.4503 -1.75066 -2.08098 36684.7 -1.40387 0.927368 0.442484 1.0093 0.00385639 0.917875 0.451184 1 0 -0.314244 -0.283315 -0.018089 -0.30324 -0.280024 -0.018089 0 0 0 -0.00933882 -0.0661649 -0.00740805 0.3 0.3
56 0 12.5002 12.0783 8.13636 37730.3 -4.69975 -0.690567 -0.657256 0.975582 0.0207401 -0.669132 -0.669132 1 0 0.344141 0.287513 0.0386985 0.310901 0.254682 0.0386985 0 0 0 -0.00848711 0.0395985 -0.0416598 0.3 0.3
56 1 12.5002 -2.33898 -6.18837 35506.3 1.04052 0.50462 0.858968 1.01038 -0.00606868 0.435786 0.902477 1 0 -0.427596 -0.236613 -0.0168829 -0.31668 -0.204045 -0.0168829 0 0 0 0.067647 -0.0122454 0.0117303 0.3 0.3
56 2 12.5002 -0.410416 -1.76734 37835.4 -2.05344 0.910743 0.427592 1.00976 0.00576863 0.902477 0.435786 1 0 -0.326271 -0.298289 -0.0159955 -0.303338 -0.277153 -0.0159955 0 0 0 0.00953685 -0.0357222 -0.0117097 0.3 0.3
56 0 12.5502 11.859 8.15071 37926.7 -4.20274 -0.673032 -0.640889 0.974533 0.0208255 -0.653423 -0.653423 1 0 0.346885 0.292243 0.0408971 0.309282 0.252724 0.0408971 0 0 0 -0.00673276 0.0360455 -0.0417823 0.3 0.3
56 1 12.5502 -2.53966 -6.18404 35477.4 1.24644 0.48783 0.849801 1.01083 -0.00627969 0.420077 0.886768 1 0 -0.429013 -0.250989 -0.0173913 -0.312433 -0.216758 -0.0173913 0 0 0 0.0712397 -0.0166347 0.0119751 0.3 0.3
56 2 12.5502 -1.18272 -1.98901 37032.6 -2.40077 0.894245 0.412169 1.01053 0.0078579 0.886768 0.420077 1 0 -0.326487 -0.300332 -0.0185708 -0.303375 -0.274152 -0.0185708 0 0 0 0.00558777 -0.0335512 -0.015812 0.3 0.3
56 0 12.6003 11.9775 8.04784 37622.4 -4.05435 -0.655532 -0.624777 0.973649 0.0206329 -0.637415 -0.637415 1 0 0.350092 0.297809 0.041307 0.307637 0.250628 0.041307 0 0 0 -0.00514914 0.0362577 -0.0413691 0.3 0.3
56 1 12.6003 -2.43192 -6.21379 35466.5 2.1359 0.471138 0.839953 1.01126 -0.00784549 0.404069 0.87076 1 0 -0.433219 -0.266832 -0.0179105 -0.307993 -0.230062 -0.0179105 0 0 0 0.0728312 -0.0163532 0.0151063 0.3 0.3
56 2 12.6003 -1.1717 -2.14374 36763 -0.926425 0.877947 0.396423 1.01172 0.00705497 0.87076 0.404069 1 0 -0.331303 -0.306086 -0.0223914 -0.301975 -0.27224 -0.0223914 0 0 0 -0.0168512 -0.0581708 -0.0136262 0.3 0.3
56 0 12.6502 11.8502 8.1707 37709.2 -2.60319 -0.637987 -0.608792 0.97282 0.0180809 -0.621146 -0.621146 1 0 0.353502 0.30387 0.0422006 0.30579 0.248662 0.0422006 0 0 0 -0.0040021 0.0344911 -0.0362382 0.3 0.3
56 1 12.6502 -2.51044 -6.23556 35642.4 1.20941 0.454613 0.829445 1.01152 -0.00739682 0.387801 0.854491 1 0 -0.436244 -0.280085 -0.0174052 -0.304134 -0.241294 -0.0174052 0 0 0 0.0703659 -0.0201153 0.0140957 0.3 0.3
56 2 12.6502 -0.348391 -1.39211 38089.5 -4.00216 0.860456 0.381495 1.01209 0.0112274 0.854491 0.387801 1 0 -0.331157 -0.310297 -0.0187583 -0.298227 -0.272294 -0.0187583 0 0 0 0.00311068 -0.0370349 -0.0225168 0.3 0.3
56 0 12.7002 11.6749 7.96547 37717.8 -6.27051 -0.620111 -0.593129 0.972043 0.0225181 -0.6046 -0.6046 1 0 0.356763 0.310894 0.0430244 0.30387 0.246554 0.0430244 0 0 0 0.00151539 0.0281531 -0.0450232 0.3 0.3
56 1 12.7002 -2.29759 -6.18495 35323.6 0.985023 0.43829 0.81838 1.01191 -0.00664033 0.371255 0.837946 1 0 -0.446465 -0.299245 -0.0186536 -0.299258 -0.256021 -0.0186536 0 0 0 0.073614 -0.0162786 0.0126907 0.3 0.3
56 2 12.7002 -0.51771 -2.34882 36961.1 -1.16064 0.843262 0.366018 1.01282 0.00959758 0.837946 0.371255 1 0 -0.343048 -0.325108 -0.0216319 -0.296012 -0.270825 -0.0216319 0 0 0 -0.00960598 -0.0591025 -0.0189201 0.3 0.3
56 0 12.7502 11.7452 7.94653 37581.3 -4.93601 -0.602245 -0.577695 0.971439 0.0232629 -0.587787 -0.587787 1 0 0.360263 0.318527 0.0430047 0.301793 0.244464 0.0430047 0 0 0 0.00677614 0.018698 -0.046469 0.3 0.3
56 1 12.7502 -2.41137 -6.26973 35616 1.34776 0.422051 0.806636 1.01215 -0.00685798 0.354442 0.821132 1 0 -0.45076 -0.311181 -0.018176 -0.295847 -0.265695 -0.018176 0 0 0 0.0753026 -0.0205335 0.012953 0.3 0.3
56 2 12.7502 -0.246068 -1.73786 37548.3 -1.91867 0.825489 0.350869 1.01328 0.00962422 0.821132 0.354442 1 0 -0.34358 -0.330098 -0.0208988 -0.292106 -0.270695 -0.0208988 0 0 0 -0.0105329 -0.0465674 -0.0190089 0.3 0.3
56 0 12.8002 11.6968 7.73217 37430.1 -4.54586 -0.584404 -0.562798 0.971112 0.0230266 -0.570715 -0.570715 1 0 0.364136 0.327407 0.0420824 0.299524 0.242439 0.0420824 0 0 0 -0.00418247 0.0328278 -0.0461322 0.3 0.3
56 1 12.8002 -2.40741 -6.25219 35433.6 0.616215 0.405993 0.794332 1.01242 -0.00565844 0.33737 0.80406 1 0 -0.457586 -0.324389 -0.0187521 -0.292306 -0.275858 -0.0187521 0 0 0 0.0723736 -0.0175704 0.0106887 0.3 0.3
56 2 12.8002 -0.0154875 -1.66149 37393.6 -2.35011 0.807321 0.336032 1.01368 0.0103124 0.80406 0.33737 1 0 -0.346266 -0.338448 -0.0211258 -0.287718 -0.27088 -0.0211258 0 0 0 -0.00873554 -0.0274407 -0.0205074 0.3 0.3
56 0 12.8502 11.4539 7.9011 37837.9 -4.60623 -0.56629 -0.54796 0.970658 0.0230376 -0.553388 -0.553388 1 0 0.367788 0.336626 0.0433479 0.296742 0.240893 0.0433479 0 0 0 -0.00249376 0.0215728 -0.0461088 0.3 0.3
56 1 12.8502 -2.48011 -6.22468 35579.3 -0.0653235 0.390015 0.781524 1.01258 -0.00373794 0.320043 0.786733 1 0 -0.462117 -0.334309 -0.0184304 -0.289494 -0.283549 -0.0184304 0 0 0 0.072251 -0.0167289 0.00687642 0.3 0.3
56 2 12.8502 -0.214603 -1.5728 37391.3 -1.53499 0.789217 0.321318 1.01401 0.00938017 0.786733 0.320043 1 0 -0.346128 -0.344073 -0.0212476 -0.282972 -0.271188 -0.0212476 0 0 0 0.00150806 -0.0111471 -0.0187693 0.3 0.3
56 0 12.9002 11.447 7.74059 37343.2 -3.90937 -0.548252 -0.533467 0.970562 0.0218116 -0.535828 -0.535828 1 0 0.371893 0.346759 0.0416921 0.292987 0.240588 0.0416921 0 0 0 -0.0106236 0.027396 -0.0437769 0.3 0.3
56 1 12.9002 -2.34262 -6.88564 35362.4 1.02064 0.374135 0.768035 1.01285 -0.00423366 0.302483 0.769173 1 0 -0.474388 -0.350644 -0.0193134 -0.289483 -0.281674 -0.0193134 0 0 0 0.0675305 -0.0145937 0.00797944 0.3 0.3
56 2 12.9002 0.0319826 -1.91471 36960.6 -0.915835 0.771356 0.30663 1.01464 0.00779259 0.769173 0.302483 1 0 -0.357113 -0.360454 -0.0236846 -0.279171 -0.270504 -0.0236846 0 0 0 0.00103466 -0.0140573 -0.015593 0.3 0.3
56 0 12.9502 11.4882 7.6272 37811.9 -6.71402 -0.530334 -0.519197 0.970332 0.0256881 -0.518029 -0.518029 1 0 0.376392 0.357459 0.0426847 0.289005 0.240298 0.0426847 0 0 0 -0.0158781 0.022004 -0.0515612 0.3 0.3
56 1 12.9502 -2.35703 -6.79395 35642.9 0.672008 0.358136 0.754207 1.01294 -0.00411604 0.284684 0.751374 1 0 -0.480848 -0.360796 -0.0185686 -0.289431 -0.280046 -0.0185686 0 0 0 0.0691688 -0.0195741 0.00756017 0.3 0.3
56 2 12.9502 -0.0611211 -1.67206 37166.9 -0.533971 0.753612 0.292074 1.01533 0.006091 0.751374 0.284684 1 0 -0.360141 -0.368901 -0.0248934 -0.274659 -0.270249 -0.0248934 0 0 0 -0.000292503 -0.0128473 -0.0121804 0.3 0.3
56 0 13.0003 11.2802 7.57986 37734.8 -6.08075 -0.512256 -0.505105 0.970092 0.0272888 -0.499996 -0.499996 1 0 0.380875 0.368717 0.0430706 0.284773 0.24002 0.0430706 0 0 0 -0.00666638 0.0169533 -0.0546432 0.3 0.3
56 1 13.0003 -2.43757 -7.19959 35583.3 1.58128 0.34222 0.739803 1.01295 -0.00547935 0.266651 0.733341 1 0 -0.488623 -0.371139 -0.0181898 -0.290331 -0.275224 -0.0181898 0 0 0 0.0618043 -0.0210817 0.0103129 0.3 0.3
56 2 13.0003 -0.105908 -1.66689 37283.4 0.175906 0.736144 0.277616 1.01596 0.00377418 0.733341 0.266651 1 0 -0.364554 -0.37843 -0.0255173 -0.270295 -0.269649 -0.0255173 0 0 0 -0.0026806 -0.0147574 -0.00752881 0.3 0.3
56 0 13.0502 11.4612 7.52283 37338.6 -4.24088 -0.494602 -0.491272 0.970189 0.0252016 -0.481751 -0.481751 1 0 0.386169 0.380509 0.0412507 0.280305 0.239798 0.0412507 0 0 0 -0.0123027 0.0217528 -0.0505463 0.3 0.3
56 1 13.0502 -2.50545 -7.14554 35401.7 0.508624 0.326274 0.725214 1.01305 -0.00454752 0.248406 0.715097 1 0 -0.493774 -0.378598 -0.0187613 -0.291365 -0.27007 -0.0187613 0 0 0 0.0608444 -0.0179335 0.00855389 0.3 0.3
56 2 13.0502 -0.184786 -1.58866 37249.3 -0.29134 0.718863 0.263161 1.01659 0.00297366 0.715097 0.248406 1 0 -0.365389 -0.384069 -0.0263307 -0.265702 -0.269025 -0.0263307 0 0 0 0.00167073 -0.0237063 -0.00596755 0.3 0.3
56 0 13.1002 11.2677 7.45802 37609.4 -5.91936 -0.476982 -0.477671 0.97031 0.0266924 -0.463297 -0.463297 1 0 0.392061 0.393233 0.0409586 0.275537 0.239574 0.0409586 0 0 0 -0.00596185 0.0068045 -0.0534121 0.3 0.3
56 1 13.1002 -2.11982 -7.58339 35594.3 0.84542 0.310097 0.710366 1.01304 -0.00453436 0.229952 0.696642 1 0 -0.508291 -0.395374 -0.0182034 -0.292634 -0.264421 -0.0182034 0 0 0 0.0580705 -0.0190021 0.00852107 0.3 0.3
56 2 13.1002 0.521894 -1.98481 37285.6 0.828718 0.701488 0.248847 1.01715 0.000652378 0.696642 0.229952 1 0 -0.383591 -0.407476 -0.0268574 -0.262117 -0.267288 -0.0268574 0 0 0 0.000174879 -0.0226351 -0.00130682 0.3 0.3
56 0 13.1503 11.2515 7.39544 37483.4 -3.69868 -0.45958 -0.464375 0.970582 0.0239542 -0.444625 -0.444625 1 0 0.398198 0.40635 0.039825 0.270529 0.239334 0.039825 0 0 0 -0.00530395 0.0077881 -0.0479342 0.3 0.3
56 1 13.1503 -2.46877 -7.59899 35621.6 1.58325 0.294017 0.695246 1.01292 -0.00570502 0.21128 0.67797 1 0 -0.513766 -0.40248 -0.0175156 -0.294094 -0.25834 -0.0175156 0 0 0 0.0526688 -0.0172809 0.0109593 0.3 0.3
56 2 13.1503 0.210303 -1.58971 37283.5 -0.238074 0.68408 0.234623 1.01767 0.000838127 0.67797 0.21128 1 0 -0.383705 -0.413004 -0.0273607 -0.256927 -0.266693 -0.0273607 0 0 0 -0.00103347 -0.0217581 -0.00166511 0.3 0.3
56 0 13.2002 11.1972 7.41383 37927.2 -5.03036 -0.442395 -0.451231 0.970589 0.0243063 -0.425782 -0.425782 1 0 0.404921 0.419944 0.0411445 0.265174 0.239143 0.0411445 0 0 0 -0.0112621 0.0184636 -0.0487242 0.3 0.3
56 1 13.2002 -2.2764 -7.69693 35635.3 1.75397 0.277736 0.680113 1.01271 -0.00679763 0.192437 0.659127 1 0 -0.521332 -0.411998 -0.0167193 -0.295849 -0.251692 -0.0167193 0 0 0 0.0479971 -0.0185491 0.0131546 0.3 0.3
56 2 13.2002 0.387665 -1.70683 37179.8 -0.764243 0.666673 0.220433 1.01824 0.00183898 0.659127 0.192437 1 0 -0.388822 -0.423588 -0.0283852 -0.251941 -0.265619 -0.0283852 0 0 0 -0.00257201 -0.0132233 -0.00366105 0.3 0.3
56 0 13.2502 11.1175 7.24281 37658.2 -3.838 -0.425419 -0.438499 0.970638 0.0226298 -0.406745 -0.406745 1 0 0.412148 0.434384 0.0408626 0.259496 0.238985 0.0408626 0 0 0 -0.00138661 0.000809618 -0.045264 0.3 0.3
56 1 13.2502 -2.44244 -7.77132 35272.6 1.62751 0.261496 0.664986 1.01273 -0.00731941 0.1734 0.64009 1 0 -0.527805 -0.420363 -0.0179175 -0.297947 -0.24445 -0.0179175 0 0 0 0.0498148 -0.0177428 0.014202 0.3 0.3
56 2 13.2502 0.248145 -1.58247 37043.9 -0.647681 0.649512 0.206381 1.01896 0.00230339 0.64009 0.1734 1 0 -0.392482 -0.432534 -0.0301153 -0.246806 -0.264415 -0.0301153 0 0 0 0.000388263 -0.00824744 -0.00460843 0.3 0.3
56 0 13.3003 11.1861 7.2187 37801.3 -2.08201 -0.408925 -0.426121 0.970583 0.0185546 -0.387497 -0.387497 1 0 0.420462 0.449695 0.0414552 0.253486 0.238921 0.0414552 0 0 0 -0.00292467 0.00949322 -0.0371257 0.3 0.3
56 1 13.3003 -2.36504 -8.08881 35342.3 1.89401 0.245298 0.649783 1.01286 -0.00810066 0.154152 0.620842 1 0 -0.540023 -0.434272 -0.0186443 -0.300346 -0.236653 -0.0186443 0 0 0 0.0489546 -0.0175111 0.0157782 0.3 0.3
56 2 13.3003 0.430048 -1.82378 37038 -1.04378 0.632628 0.192381 1.01978 0.00327203 0.620842 0.154152 1 0 -0.405419 -0.450373 -0.0318011 -0.242427 -0.262269 -0.0318011 0 0 0 0.000944628 -0.00146248 -0.00654476 0.3 0.3
56 0 13.3502 10.9956 7.17209 37590.4 -0.691068 -0.392744 -0.414206 0.970638 0.0135161 -0.368123 -0.368123 1 0 0.429288 0.465774 0.0408323 0.247003 0.239009 0.0408323 0 0 0 -0.00478743 0.00456332 -0.0270441 0.3 0.3
56 1 13.3502 -2.32698 -8.12976 35438.3 0.992224 0.22885 0.634635 1.013 -0.00715944 0.134778 0.601468 1 0 -0.546539 -0.443001 -0.0188954 -0.303253 -0.228061 -0.0188954 0 0 0 0.0504723 -0.0198234 0.0138239 0.3 0.3
56 2 13.3502 0.225012 -1.7577 37094.1 -0.997743 0.616164 0.178405 1.02064 0.00384576 0.601468 0.134778 1 0 -0.411551 -0.460734 -0.03317 -0.237717 -0.260118 -0.03317 0 0 0 -0.000568988 -0.000362116 -0.00769143 0.3 0.3
56 0 13.4002 11.0198 7.17294 37559.6 -0.0415075 -0.377049 -0.402626 0.970801 0.00909601 -0.348568 -0.348568 1 0 0.438983 0.482464 0.0400649 0.2401 0.239292 0.0400649 0 0 0 -0.0017778 -0.000936003 -0.0181914 0.3 0.3
56 1 13.4002 -2.51073 -8.54787 35485.5 -0.767768 0.212527 0.619236 1.01311 -0.00355289 0.115223 0.581914 1 0 -0.557745 -0.455777 -0.0189143 -0.306498 -0.218831 -0.0189143 0 0 0 0.0515268 -0.0161748 0.00669156 0.3 0.3
56 2 13.4002 0.162755 -1.83935 37034.3 -0.818001 0.600298 0.164589 1.02156 0.00392472 0.581914 0.115223 1 0 -0.42455 -0.477219 -0.0348371 -0.233757 -0.257032 -0.0348371 0 0 0 -0.00199456 0.00366661 -0.00785313 0.3 0.3
56 0 13.4502 10.9612 7.23613 37315.6 1.05084 -0.361862 -0.391279 0.971266 0.0043375 -0.328864 -0.328864 1 0 0.450006 0.500014 0.0379002 0.23271 0.239812 0.0379002 0 0 0 -0.00658568 -0.0122049 -0.00863504 0.3 0.3
56 1 13.4502 -2.55236 -8.59197 35518.4 1.79222 0.196182 0.603901 1.01317 -0.00541181 0.0955189 0.562209 1 0 -0.565813 -0.465562 -0.0187461 -0.310207 -0.208835 -0.0187461 0 0 0 0.053928 -0.0149 0.010426 0.3 0.3
56 2 13.4502 0.0999851 -1.82781 37251 -0.0335135 0.584845 0.150849 1.02235 0.002677 0.562209 0.0955189 1 0 -0.433743 -0.489324 -0.0352541 -0.229622 -0.253755 -0.0352541 0 0 0 -0.000680046 0.000669541 -0.00535423 0.3 0.3
56 0 13.5002 11.0084 7.31964 37657.7 2.00054 -0.347336 -0.380037 0.971673 -0.000457663 -0.309013 -0.309013 1 0 0.461758 0.517349 0.0376238 0.224817 0.240689 0.0376238 0 0 0 -0.0117763 -0.00533803 0.000946777 0.3 0.3
